source,label,item,year,period,verdict,convicted,production,area_ha,raw_label,n_raw_labels,volume,n_volumes,name_confirmed,resolution,overlap_years,n_overlap_years,prod_factor,area_factor,area_factor_pairs,corrected_production,corrected_area,corrected_yield,attribution,plausible_after
iia,mexico,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,1543100,18000,mexico,1,iia_1939_45,1,True,single_cell,1933,1,102.4023,1.0346,1,15068.9973,17397.6923,0.8661,overlap_100x,True
iia,morocco,"tobacco, unmanufactured",,1934-1938,no_area_level_shift,True,34700,,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,346.7845,,,overlap_100x,
iia,morocco,"tobacco, unmanufactured",1934,,impossible_yield_zero_area,True,32100,0,french morocco,1,iia_1938_39,1,True,single_cell,1933,1,100.0622,0,1,320.8006,0,,overlap_100x,
iia,morocco,"tobacco, unmanufactured",1935,,impossible_yield_zero_area,True,17600,0,french morocco,1,iia_1938_39,1,True,single_cell,1933,1,100.0622,0,1,175.8907,0,,overlap_100x,
iia,morocco,"tobacco, unmanufactured",1936,,impossible_yield_zero_area,True,47400,0,french morocco,1,iia_1938_39,1,True,single_cell,1933,1,100.0622,0,1,473.7056,0,,overlap_100x,
iia,morocco,"tobacco, unmanufactured",1937,,impossible_yield_zero_area,True,41700,0,french morocco,1,iia_1938_39,1,True,single_cell,1933,1,100.0622,0,1,416.741,0,,overlap_100x,
iia,morocco,"tobacco, unmanufactured",1939,,impossible_yield,True,41100,1000,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,410.7447,1000,0.4107,overlap_100x,True
iia,morocco,"tobacco, unmanufactured",1940,,impossible_yield,True,60100,1000,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,600.6267,1000,0.6006,overlap_100x,True
iia,morocco,"tobacco, unmanufactured",1941,,impossible_yield,True,60500,1000,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,604.6242,1000,0.6046,overlap_100x,True
iia,morocco,"tobacco, unmanufactured",1942,,impossible_yield,True,51700,1000,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,516.6789,1000,0.5167,overlap_100x,True
iia,morocco,"tobacco, unmanufactured",1943,,impossible_yield,True,103400,1000,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,1033.3578,1000,1.0334,overlap_100x,True
iia,morocco,"tobacco, unmanufactured",1944,,impossible_yield,True,100500,1000,french morocco,1,iia_1939_45,1,True,single_cell,1933,1,100.0622,0,1,1004.3758,1000,1.0044,overlap_100x,True
iia,namibia,"tobacco, unmanufactured",1934,,no_area_level_shift,True,3100,,german south west africa,1,iia_1938_39,1,False,single_cell,1933,1,98.8593,,0,31.3577,,,overlap_100x,
iia,namibia,"tobacco, unmanufactured",1935,,no_area_level_shift,True,2100,,german south west africa,1,iia_1938_39,1,False,single_cell,1933,1,98.8593,,0,21.2423,,,overlap_100x,
iia,namibia,"tobacco, unmanufactured",1936,,no_area_level_shift,True,7300,,german south west africa,1,iia_1938_39,1,False,single_cell,1933,1,98.8593,,0,73.8423,,,overlap_100x,
iia,namibia,"tobacco, unmanufactured",1937,,no_area_level_shift,True,18100,,german south west africa,1,iia_1938_39,1,False,single_cell,1933,1,98.8593,,0,183.0885,,,overlap_100x,
iia,namibia,"tobacco, unmanufactured",1938,,no_area_level_shift,True,4300,,british transjordan|german south west africa,2,iia_1938_39,1,False,single_cell,1933,1,99.6809,,0,43.1376,,,overlap_100x,
iia,new zealand,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,62000,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,620.4413,730,0.8499,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1934,,impossible_yield,True,50200,1000,new zealand,1,iia_1938_39,1,True,single_cell,1933,1,99.9289,1.3699,1,502.3573,730,0.6882,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1935,,impossible_yield,True,48300,1000,new zealand,1,iia_1938_39,1,True,single_cell,1933,1,99.9289,1.3699,1,483.3438,730,0.6621,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1936,,impossible_yield,True,68700,1000,new zealand,1,iia_1938_39,1,True,single_cell,1933,1,99.9289,1.3699,1,687.489,730,0.9418,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1937,,impossible_yield,True,79300,1000,new zealand,1,iia_1938_39,1,True,single_cell,1933,1,99.9289,1.3699,1,793.5644,730,1.0871,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1939,,impossible_yield,True,99800,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,998.7103,730,1.3681,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1940,,impossible_yield,True,142100,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,1422.0114,730,1.948,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1941,,impossible_yield,True,123400,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,1234.8783,730,1.6916,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1942,,impossible_yield,True,144500,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,1446.0285,730,1.9809,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1943,,impossible_yield,True,139100,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,1391.99,730,1.9068,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1944,,impossible_yield,True,149100,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,1492.0612,730,2.0439,overlap_100x,True
iia,new zealand,"tobacco, unmanufactured",1945,,impossible_yield,True,158800,1000,new zealand,1,iia_1939_45,1,True,single_cell,1933,1,99.9289,1.3699,1,1589.1302,730,2.1769,overlap_100x,True
iia,nicaragua,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,55000,1000,nicaragua,1,iia_1939_45,1,True,single_cell,1933,1,100,,0,550,1000,0.55,overlap_100x,True
iia,niger,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,44900,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,510.2273,1000,0.5102,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1934,,impossible_yield,True,42400,1000,french niger,1,iia_1938_39,1,True,single_cell,1933,1,88,0,1,481.8182,1000,0.4818,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1935,,impossible_yield,True,50000,1000,french niger,1,iia_1938_39,1,True,single_cell,1933,1,88,0,1,568.1818,1000,0.5682,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1936,,no_area_level_shift,True,65000,,french niger,1,iia_1938_39,1,True,single_cell,1933,1,88,0,1,738.6364,,,overlap_100x,
iia,niger,"tobacco, unmanufactured",1937,,impossible_yield,True,35000,1000,french niger,1,iia_1938_39,1,True,single_cell,1933,1,88,0,1,397.7273,1000,0.3977,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1939,,impossible_yield,True,36000,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,409.0909,1000,0.4091,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1940,,impossible_yield,True,43000,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,488.6364,1000,0.4886,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1941,,impossible_yield,True,50500,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,573.8636,1000,0.5739,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1942,,impossible_yield,True,39800,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,452.2727,1000,0.4523,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1943,,impossible_yield,True,48000,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,545.4545,1000,0.5455,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1944,,impossible_yield,True,47000,1000,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,534.0909,1000,0.5341,overlap_100x,True
iia,niger,"tobacco, unmanufactured",1945,,no_area_level_shift,True,50000,,french niger,1,iia_1939_45,1,True,single_cell,1933,1,88,0,1,568.1818,,,overlap_100x,
iia,philippines,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,3212700,65000,us philippines,1,iia_1939_45,1,True,single_cell,1933,1,99.9993,1.0052,1,32127.2309,64662.0,0.4968,overlap_100x,True
iia,philippines,"tobacco, unmanufactured",1940,,impossible_yield,True,3440600,72000,us philippines,1,iia_1939_45,1,True,single_cell,1933,1,99.9993,1.0052,1,34406.2472,71625.6,0.4804,overlap_100x,True
iia,poland,hops,,1934-1938,impossible_yield,True,177200,3200,poland,1,iia_1939_45,1,True,single_cell,1933,1,100.026,10.0228,1,1771.5389,319.2727,5.5487,overlap_100x,False
iia,poland,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,1137200,6000,poland,1,iia_1939_45,1,True,single_cell,1933,1,100.0042,1.06,1,11371.5279,5660.4,2.009,overlap_100x,True
iia,romania,hops,,1934-1938,no_area_level_consistent,False,1900,,romania,1,iia_1939_45,1,True,single_cell,1933,1,94.7368,500,1,20.0556,,,overlap_100x,
iia,romania,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,1132300,16000,romania,1,iia_1939_45,1,True,single_cell,1933,1,100.0048,0.9898,1,11322.4591,16164.8,0.7004,overlap_100x,True
iia,russian federation,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,22403500,199000,ussr,1,iia_1939_45,1,False,single_cell,1933,1,87.6101,1.042,1,255718.244,190979.0816,1.339,overlap_100x,True
iia,russian federation,"tobacco, unmanufactured",1934,,impossible_yield,True,17207000,191000,ussr,1,iia_1938_39,1,False,single_cell,1933,1,87.6101,1.042,1,196404.304,183301.5306,1.0715,overlap_100x,True
iia,russian federation,"tobacco, unmanufactured",1936,,impossible_yield,True,27600000,203000,ussr,1,iia_1938_39,1,False,single_cell,1933,1,87.6101,1.042,1,315032.1841,194817.8571,1.6171,overlap_100x,True
iia,serbia,hops,,1934-1938,impossible_yield,True,180400,2700,yugoslavia,1,iia_1939_45,1,True,single_cell,1933,1,99.9795,10.0354,1,1804.3697,269.0471,6.7065,overlap_100x,False
iia,serbia,hops,1934,,high_yield_3to20,False,143300,24000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,99.9795,10.0354,1,1433.2936,2391.5294,0.5993,overlap_100x,True
iia,serbia,hops,1935,,high_yield_3to20,False,189100,26000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,99.9795,10.0354,1,1891.3875,2590.8235,0.73,overlap_100x,True
iia,serbia,hops,1936,,high_yield_3to20,False,196200,27000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,99.9795,10.0354,1,1962.402,2690.4706,0.7294,overlap_100x,True
iia,serbia,hops,1937,,high_yield_3to20,False,213200,29000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,99.9795,10.0354,1,2132.4369,2889.7647,0.7379,overlap_100x,True
iia,serbia,hops,1938,,high_yield_3to20,False,160000,28000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,99.9795,10.0354,1,1600.3279,2790.1176,0.5736,overlap_100x,True
iia,serbia,hops,1939,,impossible_yield,True,181500,2800,yugoslavia,1,iia_1939_45,1,True,single_cell,1933,1,99.9795,10.0354,1,1815.3719,279.0118,6.5064,overlap_100x,False
iia,serbia,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,1348200,15000,yugoslavia,1,iia_1939_45,1,True,single_cell,1933,1,100.0034,0.9871,1,13481.5378,15196.3636,0.8872,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1934,,impossible_yield,True,604900,7000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,100.0034,0.9871,1,6048.7926,7091.6364,0.8529,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1935,,impossible_yield,True,924900,12000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,100.0034,0.9871,1,9248.6829,12157.0909,0.7608,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1936,,impossible_yield,True,1662400,18000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,100.0034,0.9871,1,16623.4301,18235.6364,0.9116,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1937,,impossible_yield,True,2078300,21000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,100.0034,0.9871,1,20782.2875,21274.9091,0.9768,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1938,,impossible_yield,True,1470800,16000,yugoslavia,1,iia_1938_39,1,True,single_cell,1933,1,100.0034,0.9871,1,14707.4958,16209.4545,0.9073,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1939,,impossible_yield,True,1543300,18000,yugoslavia,1,iia_1939_45,1,True,single_cell,1933,1,100.0034,0.9871,1,15432.4709,18235.6364,0.8463,overlap_100x,True
iia,serbia,"tobacco, unmanufactured",1945,,impossible_yield,True,1270100,14000,yugoslavia,1,iia_1939_45,1,True,single_cell,1933,1,100.0034,0.9871,1,12700.5646,14183.2727,0.8955,overlap_100x,True
iia,south africa,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,913100,14000,union of south africa,1,iia_1939_45,1,True,single_cell,1933,1,92.0866,,0,9915.6706,14000,0.7083,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,2252500,17000,japanese korea,1,iia_1939_45,1,False,single_cell,1933,1,99.997,0.9668,1,22525.6804,17583.2308,1.2811,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1934,,impossible_yield,True,1540400,15000,japanese korea,1,iia_1938_39,1,False,single_cell,1933,1,99.997,0.9668,1,15404.4653,15514.6154,0.9929,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1935,,impossible_yield,True,2192100,16000,japanese korea,1,iia_1938_39,1,False,single_cell,1933,1,99.997,0.9668,1,21921.6621,16548.9231,1.3247,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1936,,impossible_yield,True,2062600,17000,japanese korea,1,iia_1938_39,1,False,single_cell,1933,1,99.997,0.9668,1,20626.623,17583.2308,1.1731,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1937,,impossible_yield,True,2648800,19000,japanese korea,1,iia_1938_39,1,False,single_cell,1933,1,99.997,0.9668,1,26488.8001,19651.8462,1.3479,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1938,,impossible_yield,True,2798400,20000,japanese korea,1,iia_1938_39,1,False,single_cell,1933,1,99.997,0.9668,1,27984.8453,20686.1538,1.3528,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1939,,impossible_yield,True,3101900,22000,japanese korea,1,iia_1939_45,1,False,single_cell,1933,1,99.997,0.9668,1,31019.937,22754.7692,1.3632,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1940,,impossible_yield,True,2924900,22000,japanese korea,1,iia_1939_45,1,False,single_cell,1933,1,99.997,0.9668,1,29249.8835,22754.7692,1.2854,overlap_100x,True
iia,south korea,"tobacco, unmanufactured",1941,,impossible_yield,True,3512000,23000,japanese korea,1,iia_1939_45,1,False,single_cell,1933,1,99.997,0.9668,1,35121.0608,23789.0769,1.4764,overlap_100x,True
iia,spain,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,707100,4000,spain,1,iia_1939_45,1,True,single_cell,1933,1,100.0179,0.8,1,7069.7337,5000,1.4139,overlap_100x,True
iia,sweden,"tobacco, unmanufactured",,1934-1938,no_area_level_shift,True,50300,,sweden,1,iia_1939_45,1,True,single_cell,1933,1,100,0,1,503,,,overlap_100x,
iia,switzerland,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,106700,1000,switzerland,1,iia_1939_45,1,True,single_cell,1933,1,100,,0,1067,1000,1.067,overlap_100x,True
iia,syrian arab republic,"tobacco, unmanufactured",1934,,impossible_yield,True,335600,5000,french syria and lebanon,1,iia_1938_39,1,False,single_cell,1933,1,99.9836,1.0116,1,3356.5512,4942.8571,0.6791,overlap_100x,True
iia,syrian arab republic,"tobacco, unmanufactured",1935,,impossible_yield,True,201400,4000,french syria and lebanon,1,iia_1938_39,1,False,single_cell,1933,1,99.9836,1.0116,1,2014.3308,3954.2857,0.5094,overlap_100x,True
iia,syrian arab republic,"tobacco, unmanufactured",1936,,impossible_yield,True,540900,7000,french syria and lebanon,1,iia_1938_39,1,False,single_cell,1933,1,99.9836,1.0116,1,5409.8885,6920.0,0.7818,overlap_100x,True
iia,syrian arab republic,"tobacco, unmanufactured",1937,,impossible_yield,True,517900,6000,french syria and lebanon,1,iia_1938_39,1,False,single_cell,1933,1,99.9836,1.0116,1,5179.8507,5931.4286,0.8733,overlap_100x,True
iia,syrian arab republic,"tobacco, unmanufactured",1938,,impossible_yield,True,341000,4000,french syria and lebanon,1,iia_1938_39,1,False,single_cell,1933,1,99.9836,1.0116,1,3410.5601,3954.2857,0.8625,overlap_100x,True
iia,tunisia,"tobacco, unmanufactured",,1934-1938,no_area_level_shift,True,58100,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,581.5696,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1934,,impossible_yield,True,65000,1000,french tunisia,1,iia_1938_39,1,True,single_cell,1933,1,99.9021,0,1,650.6373,1000,0.6506,overlap_100x,True
iia,tunisia,"tobacco, unmanufactured",1935,,impossible_yield_zero_area,True,59500,0,french tunisia,1,iia_1938_39,1,True,single_cell,1933,1,99.9021,0,1,595.5833,0,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1936,,impossible_yield_zero_area,True,71700,0,french tunisia,1,iia_1938_39,1,True,single_cell,1933,1,99.9021,0,1,717.7029,0,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1937,,impossible_yield_zero_area,True,55900,0,french tunisia,1,iia_1938_39,1,True,single_cell,1933,1,99.9021,0,1,559.548,0,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1939,,no_area_level_shift,True,53600,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,536.5255,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1940,,no_area_level_shift,True,53200,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,532.5216,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1941,,no_area_level_shift,True,56900,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,569.5578,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1942,,no_area_level_shift,True,38100,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,381.3735,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1943,,no_area_level_shift,True,49700,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,497.4873,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1944,,no_area_level_shift,True,40900,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,409.401,,,overlap_100x,
iia,tunisia,"tobacco, unmanufactured",1945,,no_area_level_shift,True,25900,,french tunisia,1,iia_1939_45,1,True,single_cell,1933,1,99.9021,0,1,259.2539,,,overlap_100x,
iia,turkey,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,5543300,72000,turkey,1,iia_1939_45,1,True,single_cell,1933,1,113.5179,0.9994,1,48831.9332,72045.1765,0.6778,overlap_100x,True
iia,turkey,"tobacco, unmanufactured",1940,,impossible_yield,True,7135600,78000,turkey,1,iia_1939_45,1,True,single_cell,1933,1,113.5179,0.9994,1,62858.7922,78048.9412,0.8054,overlap_100x,True
iia,united kingdom,hops,,1934-1938,impossible_yield,True,1271100,7400,uk,1,iia_1939_45,1,False,single_cell,1933,1,99.9982,9.9459,1,12711.2317,744.0265,17.0844,overlap_100x,False
iia,united states of america,hops,,1934-1938,impossible_yield,True,1768000,14000,usa,1,iia_1939_45,1,False,single_cell,1933,1,100.0017,10.031,1,17679.7074,1395.6748,12.6675,overlap_100x,False
iia,united states of america,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,60387500,627000,us puerto rico|usa,2,iia_1939_45,1,False,component_sum,1933,1,99.1283,0.9835,1,609185.1694,637524.7308,0.9555,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,168700,2000,french tonkin,1,iia_1939_45,1,False,single_cell,1933,1,100,0.6882,1,1687,2906,0.5805,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1934,,impossible_yield,True,124500,1000,french tonkin,1,iia_1938_39,1,False,single_cell,1933,1,100,0.6882,1,1245,1453,0.8568,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1935,,impossible_yield,True,111200,1000,french tonkin,1,iia_1938_39,1,False,single_cell,1933,1,100,0.6882,1,1112,1453,0.7653,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1936,,impossible_yield,True,140100,1000,french tonkin,1,iia_1938_39,1,False,single_cell,1933,1,100,0.6882,1,1401,1453,0.9642,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1937,,impossible_yield,True,270000,3000,french tonkin,1,iia_1938_39,1,False,single_cell,1933,1,100,0.6882,1,2700,4359,0.6194,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1939,,impossible_yield,True,170000,2000,french tonkin,1,iia_1939_45,1,False,single_cell,1933,1,100,0.6882,1,1700,2906,0.585,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1940,,impossible_yield,True,165100,2000,french tonkin,1,iia_1939_45,1,False,single_cell,1933,1,100,0.6882,1,1651,2906,0.5681,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1941,,impossible_yield,True,240000,3000,french tonkin,1,iia_1939_45,1,False,single_cell,1933,1,100,0.6882,1,2400,4359,0.5506,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1942,,impossible_yield,True,249000,3000,french tonkin,1,iia_1939_45,1,False,single_cell,1933,1,100,0.6882,1,2490,4359,0.5712,overlap_100x,True
iia,viet nam,"tobacco, unmanufactured",1943,,impossible_yield,True,250000,3000,french tonkin,1,iia_1939_45,1,False,single_cell,1933,1,100,0.6882,1,2500,4359,0.5735,overlap_100x,True
iia,ivory coast,"tobacco, unmanufactured",,1934-1938,plausible_yield,False,3000,2000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,303.6364,1640,0.1851,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1934,,plausible_yield,False,4000,2000,french ivory coast,1,iia_1938_39,1,True,single_cell,1933,1,9.8802,1.2195,1,404.8485,1640,0.2469,overlap_10x,True
iia,ivory coast,"tobacco, unmanufactured",1935,,plausible_yield,False,4000,2000,french ivory coast,1,iia_1938_39,1,True,single_cell,1933,1,9.8802,1.2195,1,404.8485,1640,0.2469,overlap_10x,True
iia,ivory coast,"tobacco, unmanufactured",1939,,plausible_yield,False,1500,2000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,151.8182,1640,0.0926,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1940,,plausible_yield,False,1500,2000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,151.8182,1640,0.0926,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1941,,plausible_yield,False,3000,2000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,303.6364,1640,0.1851,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1942,,plausible_yield,False,3000,2000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,303.6364,1640,0.1851,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1943,,plausible_yield,False,3000,2000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,303.6364,1640,0.1851,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1944,,plausible_yield,False,4500,4000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,455.4545,3280,0.1389,overlap_10x,False
iia,ivory coast,"tobacco, unmanufactured",1945,,plausible_yield,False,6000,6000,french ivory coast,1,iia_1939_45,1,True,single_cell,1933,1,9.8802,1.2195,1,607.2727,4920,0.1234,overlap_10x,False
iia,french polynesia,"tobacco, unmanufactured",1934,,impossible_yield_zero_area,True,300,0,french oceania,1,iia_1938_39,1,False,single_cell,1933,1,13.6364,0,1,22,0,,overlap_other,
iia,french polynesia,"tobacco, unmanufactured",1935,,impossible_yield_zero_area,True,300,0,french oceania,1,iia_1938_39,1,False,single_cell,1933,1,13.6364,0,1,22,0,,overlap_other,
iia,french polynesia,"tobacco, unmanufactured",1936,,impossible_yield_zero_area,True,300,0,french oceania,1,iia_1938_39,1,False,single_cell,1933,1,13.6364,0,1,22,0,,overlap_other,
iia,french polynesia,"tobacco, unmanufactured",1937,,impossible_yield_zero_area,True,300,0,french oceania,1,iia_1938_39,1,False,single_cell,1933,1,13.6364,0,1,22,0,,overlap_other,
iia,malawi,"tobacco, unmanufactured",,1934-1938,impossible_yield,True,129900,3000,british nyasaland,1,iia_1939_45,1,False,single_cell,1933,1,180.8988,2.0427,1,718.081,1468.6154,0.489,overlap_other,True
iia,malawi,"tobacco, unmanufactured",1945,,impossible_yield,True,101200,2000,british nyasaland,1,iia_1939_45,1,False,single_cell,1933,1,180.8988,2.0427,1,559.4288,979.0769,0.5714,overlap_other,True
